Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Belgia_hourly,500,72,5e-05,32,0.6868915,0.49205425,0.828789174749217,0.019172864,-0.38133514,1.1587392,1.150253,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,5e-05,32,43.750206,3.4506745,6.6143938492995975,0.13911304,0.27240348,837.2631,10.301116,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,5e-05,32,66.31456,3.8475182,8.143375217716757,0.06214405,0.21909732,3.5868187,3.1924062,9.215226,131.04031
Volumrate_Easington_hourly,500,24,0.01,16,35.952133,4.089855,5.996009771398888,0.13267934,0.90869445,16.908031,16.53019,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,16,4.874442,1.2420968,2.2078138736145543,0.58874243,0.814156,107.62607,43.543312,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,16,1.2422454,0.9458134,1.1145606469433242,0.02578954,-1.5254116,2.1953712,2.2198937,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,16,9.065485,1.5282202,3.0108943854958365,0.06329087,0.8491346,335.7496,6.56245,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,16,27.013344,2.2515674,5.197436272917173,0.039670918,0.68112063,2.124164,1.9589034,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.01,32,41.585056,4.5424476,6.448647633801341,0.14269528,0.89438885,18.765297,18.47625,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,32,5.939603,1.6827654,2.4371300441026276,0.64989257,0.77354544,106.22703,92.16151,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,32,0.38986883,0.3944197,0.6243947674941367,0.014447715,0.2074197,0.9248422,0.9217514,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,32,7.9145317,1.3089056,2.813277751620638,0.05913685,0.86828846,228.65788,6.1386147,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,32,22.38409,2.2638154,4.731182772160042,0.036112104,0.7357667,2.039697,1.941457,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.001,16,37.255775,3.9058356,6.103750932964103,0.13506342,0.90538365,16.074188,18.288166,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,16,5.498329,1.4406859,2.3448516291223322,0.6252854,0.7903695,106.0116,61.173283,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,16,0.3359629,0.33231357,0.5796230599093469,0.013411753,0.3170073,0.78413373,0.77712685,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,16,11.262479,1.501905,3.3559616845891096,0.07054441,0.81257284,429.68646,6.4338074,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,16,19.863205,2.1447601,4.456815562265808,0.03401792,0.76552457,1.9372944,1.8250266,9.203987,131.01376
