Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_St_Fergus_hourly,500,48,0.005,32,27.55777,2.443682,5.249549483088108,1.451743,-0.15947485,175.74411,69.48315,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.005,32,2.854543,1.0125977,1.6895392776308424,0.039090477,-4.762236,2.3681443,2.3220232,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.005,32,65.895226,3.5151937,8.117587420219282,0.17067973,-0.09588802,762.35205,11.276203,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.005,32,72.67994,4.696981,8.525253032609621,0.065065555,0.1435414,4.143614,3.810643,9.212004,131.0256
Volumrate_Easington_hourly,500,72,0.005,16,144.87984,8.251484,12.036604049154928,0.26568967,0.6362241,31.88481,27.79089,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.005,16,16.141636,2.0114202,4.017665478206889,1.1547197,0.23845953,176.8967,52.99359,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.005,16,1.3318622,0.71099526,1.1540633480131917,0.026697623,-1.6783676,1.6631584,1.6766621,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.005,16,55.785202,3.4926662,7.4689491915775665,0.15708594,0.07225311,861.6041,10.68198,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.005,16,79.92152,4.768083,8.9398834678343,0.06822239,0.05886537,4.3041153,3.884505,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.005,32,141.14255,7.917984,11.880342907821385,0.26224044,0.64560795,32.045002,25.326834,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.005,32,16.222868,1.975874,4.027762153565953,1.1576216,0.23462713,157.75883,55.05193,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.005,32,2.1293945,0.8104056,1.4592445070138178,0.033757556,-3.2822013,1.8988024,1.9164543,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.005,32,50.20071,3.3433094,7.085245958795705,0.14901595,0.1651271,875.6244,10.126368,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.005,32,75.58955,4.9510036,8.69422487652656,0.06634771,0.10987753,4.4540687,3.9904547,9.215226,131.04031
Volumrate_Easington_hourly,500,24,0.01,16,569.7276,18.761902,23.86896730270617,0.52817106,-0.44690418,83.99493,46.85068,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,16,27.774292,3.3713448,5.270132065915189,1.4053496,-0.05892861,225.27194,77.94168,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,16,1.5486343,0.9888347,1.2444413568727095,0.02879482,-2.1482818,2.298426,2.3228087,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,16,64.506836,4.634672,8.031614777708153,0.16882953,-0.07350552,1183.1942,12.031884,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,16,193.96681,10.375653,13.92719685126153,0.10630331,-1.2896836,8.945555,7.8922243,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.01,32,87.29813,6.884352,9.343346628521449,0.20674899,0.778294,25.107664,23.150364,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,32,10.804903,1.8683655,3.2870812327041,0.87654316,0.58805,128.043,55.42609,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,32,2.357332,1.1975511,1.535360541109377,0.035526328,-3.7923164,2.7857547,2.801279,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,32,27.286798,3.172643,5.223676720201285,0.109804936,0.5459004,343.8283,10.346041,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,32,101.34647,7.182462,10.067098573762335,0.076840006,-0.19634569,6.182579,5.626488,9.203987,131.01376
