Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_St_Fergus_hourly,500,24,7.5e-05,16,5.819599,1.6097294,2.412384536430983,0.64329386,0.7781207,149806430.0,50.542877,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,16,0.7066542,0.5821806,0.8406272604532588,0.019451065,-0.43658626,1.3626878,1.3602035,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,16,10.913712,1.6607229,3.303590705255656,0.06944353,0.81837696,115339560.0,7.030731,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,16,26.956947,2.3172958,5.192008024518082,0.03962949,0.68178636,2.1993458,1.9970598,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,32,35.380478,3.9902267,5.948149115924502,0.13162027,0.91014624,16.930145,16.553936,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,32,6.2519946,1.6721853,2.500398890143883,0.666764,0.7616351,155527710.0,52.5628,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,32,0.4872116,0.46890986,0.6980054547402786,0.016150974,0.009527564,1.0967407,1.0970557,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,32,11.072164,1.7570754,3.3274860753800524,0.06994583,0.81574,110153270.0,7.257202,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,32,25.87989,2.2476728,5.08722816884544,0.03882973,0.6945005,2.1360068,1.9434128,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,64,44.86122,4.4986506,6.697851992503011,0.14820966,0.8860686,19.5189,16.647697,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,64,9.780643,2.1213477,3.12740203094114,0.8339626,0.62710106,176042270.0,59.368904,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,64,0.74811757,0.5835329,0.864937897255464,0.020013582,-0.5208789,1.3654996,1.3582414,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,64,17.129616,2.4059458,4.138794001118129,0.08700003,0.7149335,119415336.0,8.496168,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,64,34.69087,2.6592305,5.889895447092889,0.044956315,0.5904912,2.523643,2.2720869,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,16,35.41707,3.901474,5.95122411621721,0.13168833,0.9100533,16.534859,16.394278,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,16,5.601444,1.5276397,2.3667369451520393,0.63112134,0.78643817,155626100.0,51.302917,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,16,0.43118575,0.41714922,0.6566473575317247,0.015194001,0.12342483,0.9819325,0.97229266,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,16,10.505847,1.6639661,3.2412724318134516,0.06813356,0.8251645,111685500.0,7.0680327,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,16,26.180204,2.300946,5.116659495362135,0.03905437,0.6909554,2.1656334,1.9858205,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,32,35.062862,3.9132352,5.921390241846946,0.13102816,0.91095287,16.8237,16.506012,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,32,5.1487536,1.4079025,2.269086521716589,0.6050816,0.8036975,129334160.0,47.021725,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,32,0.41174206,0.41648468,0.641671303220404,0.014847472,0.16295272,0.97739947,0.9704412,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,32,10.08706,1.6661891,3.17601322016619,0.06676178,0.8321339,116983784.0,7.0486774,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,32,25.854769,2.3360033,5.08475847539013,0.038810875,0.69479704,2.1977448,2.0098038,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,64,47.820847,4.827109,6.915261857487191,0.15302049,0.8785522,20.642216,17.917465,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,64,18.130638,3.3272362,4.258008703908271,1.1354536,0.3087474,244464180.0,77.74255,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,64,1.3266057,0.88405365,1.1517836939307116,0.026650837,-1.6969109,2.0652657,2.0343559,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,64,17.653152,2.4430263,4.201565477987974,0.08831952,0.706221,123661864.0,8.506423,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,64,41.353897,3.190622,6.430699580506507,0.049084157,0.51183736,2.9995146,2.674693,9.203986,131.01375
Volumrate_Easington_hourly,500,48,0.01,16,1168.6776,25.439507,34.18592710904134,0.7555046,-1.9500337,99.76408,47.671356,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,16,171.67287,10.216167,13.102399277280824,3.6234186,-6.2230225,583359940.0,126.61635,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.01,16,42.1272,5.661336,6.49054705555104,0.15017027,-84.03878,13.090963,14.337972,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,16,41.568333,4.798939,6.447350825891138,0.13556148,0.3086869,136898160.0,13.758887,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,16,168.42819,10.976825,12.977988755530337,0.09904926,-0.98475385,8.71007,8.9417925,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.01,32,501.385,18.109404,22.39162811779494,0.4948521,-0.2656207,78.54293,41.442398,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,32,49.950268,5.0132995,7.0675503388195295,1.9545041,-1.1016245,123381110.0,145.03049,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.01,32,3.0932522,1.299046,1.7587643907035517,0.04069212,-5.244098,3.0183387,3.0336776,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,32,34.920895,3.9901998,5.909390376578851,0.12425037,0.41923887,146280050.0,11.945604,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,32,88.80266,6.9803305,9.423516227027717,0.071921185,-0.04644847,5.897095,5.4457016,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.01,64,180.96506,10.521589,13.452325351887936,0.29729465,0.54319906,49.32997,29.827461,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,64,39.24215,4.9332113,6.26435546189928,1.7323837,-0.6510875,263492320.0,107.83295,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.01,64,1.7832738,1.0016783,1.335392757247359,0.03089667,-2.5997508,2.3275132,2.3454187,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,64,65.42732,6.654696,8.088715744028548,0.17007269,-0.088106394,144990910.0,17.997608,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,64,91.8974,7.4069195,9.586313154823587,0.073163666,-0.08291674,6.2474585,5.748087,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.005,16,312.18457,13.210021,17.668745578351057,0.39047697,0.2119683,58.250683,32.434715,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.005,16,285.56232,13.011861,16.898589198348223,4.6732407,-11.014846,734050560.0,128.75658,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.005,16,4.895182,1.7780727,2.2125058491947422,0.05119023,-8.881509,4.118575,4.239262,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.005,16,45.2074,5.1778774,6.723644939735795,0.14137082,0.24816632,149926980.0,14.590137,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.005,16,80.845795,5.6045246,8.991428956385874,0.06862345,0.047315,4.8343215,4.406863,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.005,32,69.78827,5.9747453,8.353937337744924,0.18462093,0.823837,28.293047,19.489683,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.005,32,90.18259,7.0619555,9.496451267179856,2.6262076,-2.7943728,283704540.0,109.764885,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.005,32,6.479348,2.2780437,2.5454563800384054,0.05889363,-12.079337,5.2704697,5.44153,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.005,32,155.2971,10.864045,12.461825864689168,0.26202136,-1.5827096,140651520.0,28.871738,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.005,32,45.448505,3.5164955,6.7415506674363375,0.05145216,0.46443588,3.1939645,2.9116771,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.005,64,64.33845,6.2381268,8.021125081358647,0.17726582,0.83759373,22.238785,20.147995,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.005,64,62.044506,5.97161,7.8768335054765535,2.1783082,-1.6104817,413869900.0,98.37066,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.005,64,3.5625775,1.5307411,1.8874791352590385,0.043670163,-6.1914873,3.5481036,3.6344838,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.005,64,24.263885,3.0703986,4.925838557854578,0.10357028,0.59647304,147278430.0,9.855879,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.005,64,51.148335,4.3596644,7.151806380431019,0.054583274,0.39726925,3.863826,3.5330307,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.001,16,37.68632,3.9910064,6.138918574027914,0.1356693,0.90487033,17.220093,17.41636,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,16,20.060328,3.7382543,4.478875699314195,1.238616,0.15597498,296680960.0,85.48137,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,16,1.0548056,0.7543869,1.027037310133349,0.023762321,-1.1292508,1.7540379,1.7720892,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,15.371629,2.811054,3.9206668771130637,0.08243563,0.74435806,147379580.0,9.311947,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,25.607277,2.4676461,5.060363318626826,0.03862118,0.69824445,2.2398448,2.1104226,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,41.93331,4.3433614,6.475593522018066,0.14310978,0.8941499,18.722681,17.765993,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,11.566941,2.6810784,3.401020620533122,0.9405393,0.51332855,226201680.0,71.93305,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,32,0.60233206,0.5452064,0.7761005447547985,0.017956456,-0.21587896,1.2768253,1.2650977,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,14.587263,2.2002876,3.819327572662471,0.080304876,0.75740266,140336110.0,8.052283,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,32,32.20458,2.5845976,5.67490778776697,0.04331144,0.620502,2.4253852,2.20698,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.001,64,67.585655,6.0099816,8.221049520128336,0.18168412,0.82939696,25.208128,19.610378,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,64,37.755997,5.206482,6.144590849202375,1.6992632,-0.5885587,334299460.0,100.19783,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,64,1.5036422,0.91734856,1.2262308923786112,0.028371016,-2.0352812,2.1416636,2.1214986,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,64,22.965153,2.8708916,4.792197068201444,0.100760356,0.6180719,152524780.0,9.373546,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,64,51.736504,4.158389,7.192809159228001,0.05489621,0.39033824,3.776465,3.401459,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,16,41.258953,4.2334294,6.423313248976919,0.14195439,0.8958521,17.677597,18.44337,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,16,18.125896,3.6042967,4.257451873346007,1.1773821,0.23736489,289674500.0,85.10599,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,16,0.5944624,0.53206325,0.7710138745277905,0.017838767,-0.19999313,1.2480352,1.2360677,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,16,12.399223,1.7310001,3.5212530905398887,0.07403759,0.7937914,147074140.0,7.0508165,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,16,29.201529,2.5083392,5.403843867951251,0.041242655,0.65588987,2.3383646,2.1469586,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,32,39.112843,4.1436925,6.254026108021492,0.13821316,0.90126944,17.59376,18.183895,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,32,7.4227195,1.8658212,2.7244668246479304,0.7534409,0.68769395,161102900.0,56.01082,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,32,0.43753856,0.4253263,0.6614669789227348,0.015304206,0.11677623,0.99552304,0.99501413,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,32,10.8026,1.6559062,3.2867308844688496,0.06910654,0.8203445,145679180.0,6.9127917,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,32,26.543606,2.3339484,5.152048699735219,0.03932093,0.6872108,2.178295,2.0067973,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,64,46.086903,4.6290436,6.788733506215147,0.15003014,0.88366514,20.490616,18.709929,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,64,12.636911,2.4154818,3.5548433709816125,0.9830784,0.4683103,154207680.0,69.264755,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,64,0.9233154,0.74691415,0.9608930251831586,0.022231957,-0.8638222,1.736433,1.7500855,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,64,16.0924,2.2376435,4.011533322455139,0.084346175,0.7323711,151600880.0,8.058764,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,64,34.839066,2.801974,5.9024626683917125,0.045048162,0.5894573,2.5881014,2.3832545,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,16,38.810253,4.109258,6.2297875680724895,0.13767749,0.9020332,17.365967,17.696146,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,16,6.4275417,1.5119737,2.535259697306784,0.70111644,0.72956544,138570130.0,51.221066,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,16,0.77246815,0.66505843,0.8789016723513603,0.020334942,-0.559319,1.5470736,1.5591261,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,16,11.23047,1.5995339,3.3511892969025663,0.07046184,0.8132287,148925020.0,6.7749834,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,16,29.14341,2.4423757,5.398463645242404,0.041201595,0.6565747,2.270411,2.101339,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,32,53.033268,5.0979824,7.2823943847373105,0.16093998,0.8661308,21.462368,18.28997,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,32,20.30142,3.35935,4.505709734524849,1.2460369,0.14583117,244062300.0,76.15726,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,32,2.348443,1.1238114,1.5324630603414344,0.03545624,-3.7406125,2.6097882,2.6566381,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,32,30.002924,4.089458,5.477492488854193,0.11516932,0.5010284,145777090.0,12.058171,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,32,46.290836,3.641053,6.8037369389349935,0.051926777,0.45450985,3.3513925,3.0145698,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,64,43.3008,4.498131,6.580334362590272,0.14542453,0.890698,19.063364,17.532972,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,64,6.586315,1.5606045,2.566381724340574,0.7097231,0.72288513,151315420.0,49.298225,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,64,1.5941482,1.0890375,1.2625958019204324,0.029212384,-2.217978,2.525136,2.5600812,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,64,15.823128,2.2433538,3.9778295270891175,0.08363752,0.7368493,144776530.0,8.137143,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,64,34.430534,2.5910866,5.867753774894868,0.04478326,0.59427136,2.4440405,2.2196457,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,16,37.889782,4.1289682,6.155467646889576,0.13603504,0.9043567,17.68791,17.95538,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,16,7.1520576,1.7897714,2.6743331220521274,0.73957664,0.6990819,144115710.0,56.732826,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,16,0.4182287,0.41854087,0.6467060273848276,0.014962686,0.15575558,0.98244864,0.97620404,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,16,10.031584,1.5758806,3.167267558323853,0.06659471,0.8331671,150319740.0,6.72381,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,16,25.551706,2.3439744,5.0548695644978725,0.03857925,0.69889927,2.184398,2.009374,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,32,39.55593,4.118966,6.289350609666199,0.13899383,0.90015095,17.728243,17.653625,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,32,6.280623,1.5254458,2.506117108025274,0.6930572,0.7357469,138202200.0,53.349995,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,32,0.397921,0.38708183,0.6308097937973846,0.014594899,0.19674903,0.90989804,0.9038275,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,32,12.165738,1.7295579,3.4879418151359585,0.07333718,0.7976745,150507630.0,7.0363574,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,32,28.993948,2.3744175,5.384602862123454,0.04109581,0.658336,2.232002,2.046467,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,64,65.93586,5.9051137,8.12008988128677,0.17945293,0.8335614,24.69139,19.469616,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,64,14.199091,2.576059,3.768168116955718,1.0420725,0.4025826,189244780.0,66.54428,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,64,2.1729727,1.1496059,1.4741006339928708,0.03410592,-3.386404,2.6676497,2.713744,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,64,24.731688,3.077647,4.973096374068812,0.10456393,0.58869314,156219340.0,9.771047,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,64,42.721348,3.0245419,6.536156960235723,0.04988458,0.49657267,2.8499553,2.5576797,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,41.550404,4.268375,6.445960253908699,0.14245488,0.89511645,18.212624,18.013454,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,6.0989575,1.5442837,2.4696067578877283,0.6829604,0.7433904,175581800.0,47.330116,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,16,0.68810475,0.562584,0.8295207946313891,0.01919243,-0.3890214,1.3186525,1.3053099,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,13.88215,2.1436934,3.725875695235967,0.078339964,0.7691292,149590400.0,7.916487,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,16,33.58834,2.676612,5.795544906156568,0.044232156,0.6041958,2.5189397,2.277072,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,32,42.47898,4.4235077,6.517590123509334,0.1440379,0.89277244,19.062117,18.084093,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,32,7.9325843,1.9503317,2.816484384074601,0.77888805,0.66624177,187717400.0,56.583057,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,32,0.5677461,0.526643,0.7534892851327788,0.017433304,-0.14606321,1.2326392,1.2241769,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,32,13.657116,1.7918133,3.695553535842675,0.07770241,0.77287173,156131020.0,7.142705,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,32,32.659607,2.4575756,5.714858435131508,0.04361635,0.61513996,2.3343914,2.1160283,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,64,55.301807,5.0897765,7.43651850018303,0.1643461,0.8604045,21.61129,19.789597,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,64,7.8202367,1.844112,2.7964686093163724,0.77335274,0.6709687,177270480.0,55.198868,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,64,0.66875225,0.5857892,0.8177727392470188,0.018920617,-0.34995615,1.3730932,1.3572676,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,64,18.228909,2.001325,4.269532590204501,0.08977085,0.69683933,148544900.0,7.582505,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,64,39.5311,2.687347,6.287376338887839,0.04798586,0.53416646,2.5698974,2.302498,9.212003,131.0256
Volumrate_Easington_hourly,500,48,7.5e-05,16,38.592354,4.082009,6.212274448283879,0.13729046,0.9025833,17.583538,17.592154,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,7.5e-05,16,6.160815,1.6226096,2.482098862276738,0.686415,0.74078774,129763660.0,58.726303,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,7.5e-05,16,0.53831315,0.5241129,0.733698269321854,0.016975405,-0.0866493,1.2269028,1.2169181,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,7.5e-05,16,10.987305,1.530886,3.3147103474511916,0.06969483,0.8172727,152600130.0,6.632025,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,7.5e-05,16,29.17275,2.2820272,5.40118047032521,0.041222326,0.656229,2.1654773,1.9793153,9.212003,131.0256
Volumrate_Easington_hourly,500,48,7.5e-05,32,42.52518,4.3625236,6.521133399697509,0.14411621,0.89265585,18.046001,17.842445,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,7.5e-05,32,5.7710314,1.4078767,2.4022971047935986,0.6643461,0.75718766,122777090.0,48.289352,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,7.5e-05,32,0.47135442,0.44263095,0.6865525653243608,0.015884606,0.048514903,1.039614,1.0323927,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,7.5e-05,32,13.610701,1.8641309,3.6892683024279767,0.07757026,0.7736436,144816200.0,7.3441586,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,7.5e-05,32,33.859344,2.500723,5.818878283863813,0.044410236,0.6010023,2.3805745,2.1514666,9.212003,131.0256
Volumrate_Easington_hourly,500,48,7.5e-05,64,73.52766,6.2314944,8.574826911091312,0.18950257,0.8143979,24.838547,21.013813,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,7.5e-05,64,13.0222435,2.0659637,3.608634575536273,0.99795413,0.4520977,102277736.0,72.0128,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,7.5e-05,64,1.9283211,1.0285512,1.3886400264730845,0.03212864,-2.892546,2.3951015,2.4102097,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,7.5e-05,64,33.499847,4.174702,5.7879052697940185,0.12169603,0.442872,151878600.0,12.154648,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,7.5e-05,64,55.504356,4.1698356,7.45012458850705,0.056860067,0.34593797,3.8117437,3.4127772,9.212003,131.0256
Volumrate_Easington_hourly,500,48,5e-05,16,52.562504,5.0226707,7.2500002630825655,0.16022407,0.8673191,21.563232,18.923344,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,5e-05,16,9.407277,2.1510663,3.0671284790889946,0.8482027,0.604195,227059070.0,60.270424,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,5e-05,16,0.98520786,0.74476093,0.9925763727297998,0.022965007,-0.9887594,1.740203,1.7186118,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,5e-05,16,18.2109,2.3561418,4.267423034224207,0.0897265,0.6971388,155364340.0,8.297298,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,5e-05,16,40.67976,2.9547088,6.378068671568851,0.04867803,0.5206307,2.8002174,2.495952,9.212003,131.0256
Volumrate_Easington_hourly,500,48,5e-05,32,44.6844,4.460998,6.684639006791843,0.14772965,0.8872054,18.903835,17.972885,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,5e-05,32,5.9216084,1.4244298,2.433435523704823,0.6729573,0.7508522,152810300.0,46.110474,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,5e-05,32,0.49419162,0.45762146,0.7029876362878691,0.01626486,0.0024152994,1.070463,1.0711868,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,5e-05,32,15.129402,1.9285783,3.8896532185587613,0.08178354,0.7483865,148482880.0,7.4587746,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,5e-05,32,35.260166,2.506037,5.938027127608368,0.04531959,0.58449507,2.3929615,2.159185,9.212003,131.0256
Volumrate_Easington_hourly,500,48,5e-05,64,60.37317,5.524207,7.770017306628892,0.17171638,0.8476031,23.1385,19.589134,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,5e-05,64,8.0048895,1.7763512,2.829291340286506,0.78242975,0.66319954,195032430.0,56.196266,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,5e-05,64,1.2266905,0.7891137,1.1075606217164717,0.02562537,-1.4762211,1.8453887,1.823162,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,5e-05,64,21.333187,2.5927227,4.618786323621334,0.097114235,0.64521277,154834340.0,8.762503,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,5e-05,64,41.61696,2.8740242,6.4511207257471215,0.049235575,0.50958675,2.7350986,2.4418833,9.212003,131.0256
Volumrate_Easington_hourly,500,48,2.5e-05,16,44.805355,4.3913045,6.693680233774353,0.14792946,0.8869001,18.55865,18.877272,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,2.5e-05,16,6.4042525,1.5885104,2.530662468434755,0.6998451,0.7305453,159501170.0,50.669903,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,2.5e-05,16,0.4362748,0.42233902,0.6605110118115515,0.015282089,0.11932731,0.99291325,0.98400164,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,2.5e-05,16,13.607275,1.6884371,3.688804007961832,0.0775605,0.7737006,146933000.0,6.9772696,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,2.5e-05,16,34.154636,2.484026,5.844196812484727,0.04460347,0.59752256,2.3705106,2.139119,9.212003,131.0256
Volumrate_Easington_hourly,500,48,2.5e-05,32,45.19638,4.4403863,6.722825344692094,0.14857358,0.8859131,18.900425,18.660093,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,2.5e-05,32,5.947356,1.4462867,2.438720202085524,0.6744188,0.7497689,162602860.0,45.52059,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,2.5e-05,32,0.46363086,0.44035354,0.6809044390246444,0.015753927,0.06410587,1.0311763,1.0300951,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,2.5e-05,32,15.242471,1.9891044,3.9041606961384123,0.082088575,0.7465061,157247570.0,7.5306935,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,2.5e-05,32,34.55029,2.4605093,5.8779494004331765,0.044861075,0.5928602,2.358146,2.121396,9.212003,131.0256
