Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Easington_hourly,500,24,0.005,64,443.32886,17.12277,21.055375974365194,0.46591207,-0.12589657,83.994415,42.021053,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.005,64,29.87668,4.427421,5.465956492156291,1.4575688,-0.13908482,230883900.0,97.444084,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.005,64,1.7082578,1.1857815,1.307003364333921,0.030242426,-2.4727871,2.7464776,2.7798479,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.005,64,68.44791,5.5830965,8.27332499628418,0.17391044,-0.13909173,227853870.0,14.156702,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.005,64,138.07567,7.8910146,11.750560341318236,0.08968952,-0.62991595,7.0021095,6.141619,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.005,128,443.27512,17.123127,21.054099742491886,0.46588382,-0.12576008,83.98841,42.022324,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.005,128,27.979652,4.0128756,5.28957960567616,1.4105355,-0.066758275,206982940.0,91.94044,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.005,128,2.1587038,1.3638486,1.4692528046650493,0.033996675,-3.3885174,3.1566308,3.2032034,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.005,128,70.32886,5.825072,8.386230227096975,0.17628379,-0.17039406,226281400.0,14.712904,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.005,128,138.0395,7.8890023,11.749021448822145,0.08967777,-0.6294892,7.000535,6.140173,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,16,198.68196,10.624015,14.095458880773279,0.31190345,0.49541897,44.423252,29.679647,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,16,24.860327,2.8976781,4.986013113397093,1.3295856,0.05216986,178638660.0,66.42882,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,16,4.219061,1.06858,2.0540352718069737,0.04752781,-7.5771017,2.4863987,2.595308,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,16,77.22526,5.166955,8.787790272505093,0.18472482,-0.2851621,239645920.0,13.83503,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,16,121.18197,6.698094,11.008268196631333,0.084023766,-0.43049407,5.9546123,5.3785996,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,32,205.32628,10.354799,14.329210679117097,0.31707588,0.47854477,38.658905,28.885761,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,32,26.752918,3.4764314,5.172322325939113,1.3792673,-0.019987583,216903740.0,76.696205,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,32,3.4462996,1.3242568,1.8564211679781828,0.042955264,-6.0061235,3.0680084,3.1540594,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,32,86.06252,7.296085,9.276988891239634,0.19500808,-0.4322294,220494300.0,18.53625,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,32,127.07646,7.1171317,11.27281960256582,0.08604303,-0.5000757,6.305246,5.659117,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,64,196.43797,10.748502,14.015633165235917,0.31013706,0.5011178,42.889774,29.79393,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,64,26.215683,3.5748522,5.120125289814541,1.3653483,0.000495255,201104200.0,80.10258,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,64,1.753219,1.0414606,1.3240917673808488,0.03063783,-2.5641906,2.4169657,2.4512608,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,64,75.50582,5.704803,8.689408566066355,0.18265676,-0.2565477,243056750.0,14.613572,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,64,154.51341,8.283171,12.430342411839906,0.09487815,-0.82395554,7.280252,6.4054394,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,128,202.76495,10.954597,14.239555948599003,0.31509203,0.4850496,41.51572,30.057302,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,128,26.78569,2.8233829,5.17548937856288,1.3801119,-0.021237016,182081310.0,65.00781,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,128,2.6722405,1.0937523,1.63469890061802,0.03782489,-4.432507,2.537321,2.5982618,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,128,72.82881,5.6618495,8.53397982453133,0.17938957,-0.21199763,227850370.0,14.786479,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,128,110.42973,6.163025,10.508555242104748,0.08020956,-0.3035692,5.5661483,4.936846,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00075,16,254.20346,12.217447,15.943759302415456,0.35280252,0.35441422,42.302467,33.41405,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00075,16,27.836922,2.614342,5.27607066782606,1.4069332,-0.06131649,172406540.0,57.63249,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00075,16,1.6440462,0.74581337,1.2822036450583105,0.029668592,-2.342249,1.7447233,1.7449439,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00075,16,67.40377,3.8711076,8.209979929742664,0.17257889,-0.12171543,263411860.0,10.739264,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00075,16,98.38999,6.0228696,9.919172937309536,0.07571094,-0.16144586,5.3331695,4.855722,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00075,32,215.41808,10.518798,14.677127633209553,0.3247746,0.45291525,39.33619,30.760426,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00075,32,26.248608,2.6700463,5.123339500315985,1.3662055,-0.00076007843,139228510.0,61.907124,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00075,32,3.4589186,1.1885395,1.8598168112672193,0.04303384,-6.0317774,2.7557404,2.8417566,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00075,32,78.00416,5.865804,8.83199626471952,0.18565406,-0.2981243,227561070.0,15.382223,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00075,32,128.9138,7.376485,11.35402145059564,0.08666282,-0.52176464,6.475211,5.851499,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00075,64,395.25845,14.357297,19.8811079512471,0.4399279,-0.0038149357,76.32544,36.534264,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00075,64,27.038239,2.7162323,5.199830624682945,1.3866028,-0.03086567,155756660.0,62.050915,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00075,64,3.4893277,1.1131737,1.867974215331592,0.043222588,-6.093597,2.5815716,2.6718853,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00075,64,74.2367,5.409621,8.616072305019964,0.18111521,-0.23542726,225335650.0,14.45262,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00075,64,134.43893,7.4629755,11.594780477705125,0.08850049,-0.5869862,6.546837,5.877523,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00075,128,175.62415,9.741061,13.252326041409203,0.29324666,0.55397755,41.330597,27.514843,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00075,128,25.316017,3.2342284,5.031502474497941,1.3417158,0.03479612,200314260.0,75.11225,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00075,128,1.6762766,1.0081788,1.2947109965540895,0.029957995,-2.4077713,2.3378916,2.3692358,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00075,128,70.55766,5.5209312,8.399860889554493,0.17657031,-0.17420173,235403280.0,14.289265,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00075,128,108.47558,6.249575,10.41516098330244,0.079496704,-0.28050137,5.598861,4.995577,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,16,208.79408,10.164564,14.449708738988532,0.31974226,0.46973777,38.994026,29.190557,19.843294,45.19174
