Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Belgia_hourly,500,48,0.001,16,1.2336354,0.61281604,1.1106914177968725,0.025697807,-1.4902403,1.4408115,1.4406164,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,31.78181,2.6606665,5.637535876648418,0.11853438,0.4714442,688.8885,8.86255,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,77.27701,4.8820605,8.790734216016352,0.067091726,0.089369714,4.370307,3.9578953,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,88.54644,6.2476726,9.40991180216434,0.20795783,0.7764867,26.476574,21.003986,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,12.867632,2.0277057,3.5871481586674734,0.99201226,0.45860296,122.54768,77.256645,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,32,1.2777977,0.77958214,1.1303971421472232,0.026153736,-1.5793872,1.8299654,1.8035196,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,28.590624,2.4393194,5.347020091190122,0.11242602,0.5245161,661.2999,8.360455,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,32,62.765736,4.0471997,7.922482920538277,0.06046515,0.26037014,3.654208,3.3666267,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,89.90992,6.3280253,9.482084145311596,0.20955284,0.77304494,26.135233,21.925663,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,12.735699,1.8995696,3.568711069833361,0.98691356,0.46415395,133.76343,62.122684,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.0001,16,1.0813712,0.6614859,1.0398899884909736,0.02405969,-1.1828768,1.5457637,1.5528438,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,29.477526,2.2010312,5.4293209254067465,0.11415646,0.5097662,696.1546,7.788895,7.754323,47.560345
