Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Belgia_hourly,500,24,0.0001,32,83.95715,7.3281674,9.162813613749464,0.21201605,-169.67993,16.9819,16.169792,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,151.37386,9.928988,12.303408291640991,0.2586253,-1.5191231,206193620.0,23.08347,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,950.33246,24.312017,30.82746273205263,0.23529945,-10.218212,19.141201,17.17425,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,64,604.9477,20.882662,24.59568443591464,0.5442518,-0.5363505,81.65366,51.438393,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,64,61.956654,7.2246795,7.871254893279134,2.098973,-1.3621726,362436930.0,117.37862,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,64,68.579926,6.736508,8.281299749260944,0.19161893,-138.41893,15.587414,15.651597,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,64,134.94212,9.0363245,11.616459159876815,0.2441852,-1.2456706,207879500.0,21.901354,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,64,686.5622,21.880207,26.20233185852394,0.19999681,-7.1045322,17.25856,16.3662,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,16,639.50256,21.272768,25.28838791770963,0.55957985,-0.6241075,84.02823,53.122425,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,16,65.35988,7.458917,8.08454566070593,2.15585,-1.4919248,380935460.0,119.134735,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,16,77.27584,7.1249022,8.790667822143966,0.20340507,-156.09721,16.481796,16.596292,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,16,156.15671,10.086242,12.496267753360275,0.2626793,-1.5987179,181261260.0,24.561695,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,16,972.4812,25.297241,31.184630848735008,0.23802564,-10.479667,19.783802,18.377546,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,32,545.0766,20.245823,23.346875575140537,0.51661825,-0.38429952,78.254906,49.325924,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,32,77.08456,8.129518,8.779781123672153,2.3412435,-1.9389422,415692900.0,122.20972,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,32,60.478336,6.2977767,7.776781875186453,0.17994502,-121.94889,14.592118,14.468161,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,32,113.53824,8.56998,10.655432348121339,0.22398382,-0.88947284,185897650.0,20.861073,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,32,517.2451,18.578468,22.743023483862036,0.17359264,-5.105827,14.673109,14.032809,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,64,568.03125,19.723042,23.833406177044857,0.52738416,-0.44259608,74.19391,48.369617,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,64,63.03888,7.2878327,7.939702727088165,2.1172254,-1.4034338,365039260.0,117.183266,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,64,71.80874,6.3365045,8.474003700052066,0.19607787,-144.98293,14.687495,14.1071615,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,64,133.26726,8.8694515,11.544143869964099,0.24266508,-1.217798,175132930.0,21.192146,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,64,947.2012,22.816925,30.776633537068346,0.23491149,-10.181249,17.890718,15.9095545,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,16,471.78506,18.26719,21.720613819532485,0.4806324,-0.19816518,53.523613,47.844555,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,16,46.720238,5.842616,6.835220386493298,1.8227009,-0.78126574,242448830.0,105.40848,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,16,53.416348,6.1047072,7.3086488151820586,0.169113,-107.59228,14.110766,14.906764,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,16,133.45685,9.22835,11.552352493952531,0.24283765,-1.220953,205671540.0,22.853096,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,16,787.5635,22.73922,28.06356136634301,0.21420318,-8.296803,18.025251,16.753498,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,32,666.8295,22.118029,25.823042593942986,0.57141066,-0.69350827,86.17684,53.771614,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,32,63.263252,7.3181877,7.953819978997562,2.12099,-1.4119883,345829150.0,118.589386,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,32,80.4306,6.8439803,8.968311046531769,0.20751552,-162.51067,15.846806,15.722406,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,32,144.03517,9.4956455,12.00146539005921,0.25227827,-1.3969946,169562200.0,23.101442,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,32,821.3374,21.539953,28.65898467049644,0.21874793,-8.695488,16.839808,15.665038,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,64,560.99475,19.824644,23.685327757423213,0.52410746,-0.42472577,48.330154,54.00844,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,64,43.970863,5.399825,6.631052958790569,1.7682569,-0.6764426,222635000.0,98.99616,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,64,69.23597,7.038785,8.320815437410989,0.19253327,-139.75264,16.266127,17.700014,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,64,158.78271,10.401803,12.600901350449101,0.2648788,-1.6424196,156663840.0,26.75244,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,64,737.7759,21.072474,27.16203009545218,0.20732197,-7.7090845,16.45419,16.08822,9.203986,131.01375
Volumrate_Easington_hourly,500,24,2.5e-05,16,770.744,22.312853,27.76227689788227,0.61432195,-0.9574138,93.91315,51.1254,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,2.5e-05,16,78.93288,8.268214,8.884417627898525,2.369146,-2.0094118,408872500.0,123.67217,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,2.5e-05,16,117.83741,8.150824,10.855294098878415,0.25117794,-238.5565,18.904024,17.197195,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,2.5e-05,16,164.54839,9.972252,12.827641467554244,0.269645,-1.7383702,186464880.0,22.570868,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,2.5e-05,16,1179.8156,25.936172,34.34844322175042,0.26217434,-12.927148,20.229935,17.758154,9.203986,131.01375
Volumrate_Easington_hourly,500,24,2.5e-05,32,666.6855,22.266241,25.820253403865806,0.57134897,-0.6931424,64.30487,57.465942,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,2.5e-05,32,50.366665,6.1951623,7.0969475752942275,1.8924938,-0.92029035,304467780.0,107.86071,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,2.5e-05,32,69.01613,7.108192,8.307594630218729,0.19222735,-139.30571,16.424809,17.595057,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,2.5e-05,32,160.23587,10.699301,12.658430801696083,0.2660881,-1.6666024,163800590.0,27.200546,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,2.5e-05,32,729.39124,22.21632,27.00724412729967,0.20614053,-7.6101084,17.47237,16.729565,9.203986,131.01375
Volumrate_Easington_hourly,500,24,2.5e-05,64,706.79834,22.37418,26.585679224796007,0.5882863,-0.7950146,83.43089,53.633522,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,2.5e-05,64,73.107735,7.8737073,8.550306116167759,2.280051,-1.7873213,399130530.0,120.21887,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,2.5e-05,64,94.47257,7.490892,9.719700217941917,0.22490172,-191.05716,17.361618,17.0072,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,2.5e-05,64,163.37328,10.271586,12.781755581954927,0.26868045,-1.7188144,140247900.0,24.948069,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,2.5e-05,64,680.9341,20.461477,26.094713679809747,0.19917539,-7.0380955,15.9416895,15.194758,9.203986,131.01375
Volumrate_Easington_hourly,500,24,1e-05,16,523.6805,19.451382,22.884066093180014,0.5063772,-0.32996094,71.592354,48.642414,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,1e-05,16,60.66433,7.0968876,7.788730931853314,2.076967,-1.3129013,368022340.0,115.649704,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,1e-05,16,67.413216,6.5900936,8.210555135750994,0.18998198,-136.04709,15.256021,15.238859,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,1e-05,16,127.08681,9.143612,11.273278460633206,0.23697132,-1.1149447,171517260.0,22.499926,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,1e-05,16,773.6797,21.573093,27.815098193247493,0.21230671,-8.132912,16.983564,15.579392,9.203986,131.01375
Volumrate_Easington_hourly,500,24,1e-05,32,606.8412,20.59107,24.634146758583654,0.5451029,-0.5411594,71.1069,51.75782,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,1e-05,32,58.35834,6.894914,7.639263133119647,2.0371094,-1.2249827,333642000.0,114.779366,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,1e-05,32,86.6195,7.6694765,9.306959718755795,0.21535143,-175.09233,17.745655,18.215273,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,1e-05,32,157.55774,10.19184,12.552200574314151,0.26385507,-1.6220336,192009970.0,25.109974,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,1e-05,32,788.3806,21.948326,28.07811630495135,0.21431427,-8.306449,17.121737,16.21347,9.203986,131.01375
Volumrate_Easington_hourly,500,24,1e-05,64,745.37274,22.541649,27.30151537367878,0.6041263,-0.89298,86.18062,53.29358,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,1e-05,64,64.791275,7.280436,8.049302766352751,2.146452,-1.4702461,390244130.0,116.00935,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,1e-05,64,103.38218,8.353991,10.167702752355318,0.23526794,-209.16988,19.333876,19.275452,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,1e-05,64,182.76906,11.235881,13.519210710227837,0.28418222,-2.0415938,161848240.0,27.120712,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,1e-05,64,890.20123,24.069187,29.836240260967134,0.22773366,-9.508392,18.873852,17.79064,9.203986,131.01375
Volumrate_Easington_hourly,500,48,0.01,16,468.81937,18.372849,21.652236985010997,0.47851163,-0.18341696,68.181465,46.609615,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,16,22.778427,3.153187,4.77267504907085,1.3198651,0.041612685,104835020.0,89.29265,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.01,16,34.004105,4.8176293,5.831303851992092,0.13491751,-67.641335,11.18951,10.818439,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,16,134.79234,7.967419,11.610010471125701,0.24411115,-1.2416997,289613000.0,18.124172,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,16,948.1283,24.216518,30.791691994731917,0.23500516,-10.172721,19.418547,16.603651,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.01,32,413.70297,17.144653,20.339689584949653,0.4495045,-0.04428947,71.25379,43.209175,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,32,34.204685,4.808071,5.848477170271048,1.6173742,-0.4391396,213827300.0,101.67577,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.01,32,47.396255,5.711461,6.8844938443696835,0.15928492,-94.67499,13.23428,12.787904,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,32,170.75258,9.596972,13.067233017565409,0.2747506,-1.8397458,274154370.0,20.53086,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,32,1489.9209,29.83767,38.599493499753336,0.29459506,-16.557192,23.554684,19.631218,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.001,16,605.09607,21.407576,24.598700561938987,0.5436281,-0.52741325,69.95117,56.25587,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,16,30.123121,3.743845,5.488453448977834,1.517811,-0.26741052,110611980.0,108.32365,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,16,48.212795,5.6774855,6.943543422314601,0.16065113,-96.32328,13.164471,12.365646,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,143.20445,8.922449,11.966806278813426,0.2516131,-1.3815994,244513520.0,20.271984,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,1391.7521,29.238512,37.30619352326517,0.28472447,-15.400373,23.182737,19.341995,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,499.313,19.170559,22.345312445370954,0.4938285,-0.2603904,66.135544,49.962494,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,43.62571,5.812133,6.6049761190856255,1.826581,-0.835523,275233020.0,106.592224,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,32,30.800955,4.6901574,5.549860792733957,0.12840584,-61.1754,10.84995,11.355515,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,114.447,7.79197,10.697990399892468,0.22493508,-0.90334105,251652800.0,18.780611,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,32,563.6379,18.823961,23.741058915262578,0.18119404,-5.6418953,15.191175,13.854649,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,16,531.16766,19.455719,23.047074946166568,0.50933737,-0.34079957,65.78257,52.687473,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,16,26.881985,3.4494886,5.184783959886213,1.4338323,-0.13104177,90118780.0,104.68367,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,16,37.245117,5.016833,6.102877779171069,0.14120086,-74.18371,11.598122,11.936564,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,16,118.72206,8.049923,10.895965361418261,0.2290977,-0.97443855,227456180.0,19.52533,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,16,793.69116,21.97917,28.17252495090518,0.21501543,-8.3528385,17.407833,15.366495,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,32,586.95605,20.823107,24.227175953616634,0.53541744,-0.4816233,71.01853,55.772446,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,32,29.509916,3.9159071,5.432303038817145,1.5022827,-0.24161029,128685736.0,89.18925,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,32,38.150608,5.195803,6.176617849822356,0.14290695,-76.01155,12.019162,12.580326,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,32,104.42822,8.413665,10.219012802431065,0.21486415,-0.73672116,200813600.0,20.679897,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,32,726.19464,21.658611,26.947998833183906,0.20566972,-7.557461,17.17407,15.428906,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,16,540.3357,19.947123,23.24512192610258,0.51371413,-0.3639419,66.13869,51.862656,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,16,32.129208,3.7359877,5.668263191762004,1.5675366,-0.35181522,93633990.0,107.202705,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,16,33.471085,4.837761,5.785420001583858,0.13385591,-66.56538,11.21035,11.518069,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,16,95.79004,7.731711,9.787238582077173,0.20578569,-0.59306157,211340580.0,19.254107,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,16,822.1373,22.503445,28.672937224873955,0.21883461,-8.688046,17.898964,15.669841,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,32,568.07544,20.851292,23.83433320764659,0.52673566,-0.433964,75.34712,52.946335,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,32,44.88116,5.8447037,6.69934032096325,1.8526771,-0.88834524,280770240.0,106.244194,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,32,63.302452,6.3247886,7.95628381139099,0.18408269,-126.78354,14.647004,14.738727,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,32,156.46272,9.746526,12.508506017039776,0.26300284,-1.6020947,229441970.0,23.121328,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,32,1109.1813,25.631237,33.30437320253997,0.2541822,-12.070565,20.224903,17.957653,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,16,669.3649,22.057642,25.87208783997184,0.5717698,-0.68964386,87.97438,55.843864,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,16,75.192696,8.007803,8.671372187703385,2.398035,-2.163683,430210900.0,121.4998,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,16,63.40216,6.410594,7.962547371572193,0.18422759,-126.98482,14.828264,15.16402,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,16,159.72981,9.668014,12.638426034204985,0.26573452,-1.6564288,220756830.0,23.548595,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,16,831.2929,22.936907,28.83215059122097,0.22004975,-8.795936,18.113813,16.749977,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,32,824.8902,25.230967,28.72090175732486,0.6347282,-1.0822284,97.169044,61.395645,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,32,61.578262,7.2483506,7.84718180808254,2.1701083,-1.5908649,396958340.0,117.52824,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,32,86.4398,7.7789955,9.29730049249533,0.21510947,-173.48903,18.017946,18.380722,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,32,192.35425,11.34075,13.869183395098466,0.29161236,-2.1989982,192603970.0,27.346945,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,32,1033.5638,26.374634,32.14908774403152,0.24536492,-11.179492,20.52707,19.146105,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,577.3249,20.928183,24.027586023916733,0.5310065,-0.45731187,68.72741,54.657024,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,43.108852,5.607713,6.565733194889556,1.8157287,-0.8137765,270734000.0,104.94385,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,16,55.53933,5.86584,7.452471370546055,0.17242609,-111.11276,13.580092,13.801307,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,139.55495,9.233287,11.813337669744909,0.24838628,-1.3209054,201652220.0,22.260874,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,16,1032.0448,25.570292,32.12545407935408,0.24518456,-11.161592,19.972683,18.105993,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,32,661.32587,20.961353,25.71625685630043,0.56832594,-0.6693512,81.50184,51.95182,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,32,30.990793,4.173478,5.566937508913623,1.5395154,-0.30391717,170649180.0,94.37174,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,32,46.123596,5.368424,6.791435502999808,0.15713187,-92.10597,12.421365,12.796919,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,32,133.47713,8.215462,11.553230157631038,0.2429173,-1.2198267,231227100.0,19.882795,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,32,921.03284,23.69368,30.34852281271796,0.23162283,-9.85343,18.647068,16.786833,9.212003,131.0256
Volumrate_Easington_hourly,500,72,0.01,16,599.0365,21.394062,24.475222144516636,0.54025316,-0.5041088,80.53856,52.69859,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,16,31.761747,3.544296,5.635756148045219,1.6197761,-0.49847603,85759290.0,128.44638,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,16,44.16997,5.142448,6.646049312641643,0.15374695,-87.82555,11.933258,11.24396,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,16,121.7915,7.856013,11.035918460955367,0.23210596,-1.0254776,236804400.0,17.993174,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,16,1103.9353,25.992231,33.225521857968985,0.25355193,-11.999653,20.621153,17.492838,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.01,32,538.6791,19.555904,23.209460940496605,0.5123134,-0.3525585,47.68798,51.796967,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,32,27.340067,3.7258875,5.228772983195009,1.502805,-0.28986716,93059810.0,110.13688,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,32,38.439957,4.9613624,6.1999965052441,0.14342815,-76.30252,11.498037,12.086359,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,32,149.78871,9.073939,12.238819859277754,0.25740522,-1.491091,179314100.0,23.117846,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,32,723.91614,21.814123,26.905689690013755,0.20532379,-7.5246468,17.343893,15.519029,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.001,16,550.95374,19.701027,23.472403697780134,0.5181175,-0.38337886,76.399765,48.899452,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,16,28.41211,3.6729844,5.330301058570707,1.5319853,-0.34044468,95196560.0,116.018745,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,16,33.55678,4.7019854,5.792821572325427,0.13400872,-66.48248,10.902522,10.6087055,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,16,130.7842,7.415257,11.436091768881932,0.24052234,-1.1750326,272665630.0,16.990088,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,16,912.7219,23.581177,30.211288020012073,0.2305496,-9.747973,19.131199,16.254341,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.001,32,488.57315,18.435102,22.103690882627852,0.48790523,-0.22674859,72.8625,47.36521,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,32,25.269032,3.5932682,5.026831161343914,1.4447647,-0.19215846,165328080.0,89.7543,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,32,32.625847,4.7559595,5.711903961271843,0.13213682,-64.61039,11.021848,10.75721,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,32,141.38206,8.3435135,11.890419034640281,0.2500777,-1.3512826,271260580.0,19.006044,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,32,1002.5786,24.80026,31.66352180792986,0.24163195,-10.806103,19.974592,16.960403,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00075,16,550.9839,20.625692,23.473045961671655,0.5181317,-0.38345444,64.5784,53.04288,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00075,16,38.054638,5.2646494,6.168844130705164,1.7729914,-0.7953659,273054940.0,101.7487,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00075,16,29.866196,4.650751,5.464997317356244,0.12642498,-59.06074,10.771351,11.121993,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00075,16,110.03106,7.326855,10.489569069563188,0.22061521,-0.82989335,245782750.0,17.711432,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00075,16,524.61914,17.783583,22.90456593400102,0.17479025,-5.177777,14.433162,12.966023,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00075,32,584.8833,20.922373,24.184360665133365,0.53383285,-0.4685719,76.67101,52.402454,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00075,32,27.799633,4.083323,5.272535730189322,1.5153828,-0.31154883,211733470.0,94.147865,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00075,32,31.396593,4.6984777,5.6032662879674096,0.12962364,-62.13836,10.87944,11.242484,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00075,32,123.42641,7.5653987,11.109743780139647,0.23365866,-1.0526674,276206140.0,17.664948,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00075,32,657.0119,20.12518,25.632243402704116,0.19560581,-6.7367992,16.282412,14.328565,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,16,497.62247,19.122555,22.30745317244924,0.49240297,-0.24947035,63.244606,50.181187,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,16,27.88589,3.76098,5.280709143036068,1.5177319,-0.31561828,105024700.0,111.79006,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,16,28.601454,4.465428,5.348032701950123,0.12371916,-56.517353,10.35729,10.39179,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,16,132.8002,7.9838915,11.52389697177199,0.24236907,-1.2085602,254333150.0,18.319727,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,16,822.60944,22.675142,28.68116866578411,0.21887289,-8.686832,18.18443,15.674327,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,32,626.08417,21.96288,25.021673954403386,0.55231524,-0.5720223,86.58899,54.30402,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,32,44.41191,6.0193033,6.66422621245274,1.9153694,-1.0952935,320514000.0,110.39751,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,32,46.570198,5.659733,6.824236078791679,0.15786904,-92.65239,13.114184,12.921495,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,32,147.35324,8.829104,12.138914324057028,0.255304,-1.4505875,257835950.0,20.76202,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,32,1045.573,26.474348,32.33532121453064,0.2467586,-11.312393,21.129585,18.493696,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.01,16,781.49426,23.339916,27.955218881191264,0.6170688,-0.96223843,80.44008,57.71066,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,16,26.321428,3.967049,5.130441335689377,1.4745433,-0.24180925,218959550.0,96.76991,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,16,34.601437,4.9353695,5.882298582611242,0.13607866,-68.58328,11.450759,11.475253,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,16,131.32701,8.311331,11.45979978483038,0.24102098,-1.1840601,253225250.0,19.048546,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,16,1016.9872,23.34249,31.8902364779126,0.24336205,-10.975774,18.479387,15.713784,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.01,32,652.93646,21.252707,25.552621438951107,0.5640351,-0.63944507,72.57559,54.02618,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,32,26.160366,3.7006652,5.11472052592804,1.470025,-0.23421049,129633020.0,96.321495,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,32,39.2194,5.12644,6.262539301156933,0.14487499,-77.86998,11.882866,11.597136,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,32,206.3244,10.343288,14.363996722899541,0.30210164,-2.431319,274934900.0,21.602707,7.7543383,47.546898
